pos_inicial_bola;vento;gravidade;altura;pos_final_bola
326.0;0.04426971872966574;0.08;800;433.31899673099497
175.0;0.04360390280346066;0.08;800;1265.2127535853986
343.0;0.05816497901745187;0.08;800;780.1896338963423
259.0;0.053883688073623766;0.08;800;768.3625033599652
99.0;0.04768992657442712;0.08;800;152.7213173148273
553.0;0.04715059248098037;0.08;800;998.7145507227077
232.0;0.06256814200005954;0.08;800;823.4566463265625
305.0;0.0066973196783185465;0.08;800;368.30976291914527
294.0;0.0162475354867852;0.08;800;447.58795295658064
223.0;0.03563542221849236;0.08;800;559.8616462314077
253.0;0.02171911438998176;0.08;800;458.3107883284978
186.0;0.046665268131137264;0.08;800;627.1267796436413
563.0;0.013023536289320287;0.08;800;686.1114885429447
59.0;0.03002613234953654;0.08;800;342.837029100169
573.0;0.05616560120638816;0.08;800;1103.9334282039874
423.0;0.013805291279034423;0.08;800;657.1935905088874
564.0;0.0561247884838656;0.08;800;1094.5476255379815
144.0;0.06224582357321695;0.08;800;354.0862099773972
473.0;0.049893104221188485;0.08;800;2343.7853541421678
673.0;0.06378427541208527;0.08;800;1275.9527554704414
259.0;0.02157826423576041;0.08;800;462.97933182064315
114.0;0.05536302785084672;0.08;800;615.847691179531
155.0;0.019153175031632986;0.08;800;336.05496357402717
468.0;0.03681492562475066;0.08;800;535.1608571060303
625.0;0.00503011336106532;0.08;800;672.5496616021503
459.0;0.05294276815031297;0.08;800;2449.4996477510863
151.0;0.01828508632238276;0.08;800;323.84892100548404
107.0;0.06974070378910961;0.08;800;3774.10606727336
421.0;6.229960971136262e-05;0.08;800;421.9860787242096
675.0;0.000594237012183766;0.08;800;679.7582695344844
590.0;0.0378333174583907;0.08;800;947.6383499341672
268.0;0.048173972981552717;0.08;800;723.3885665946177
291.0;0.01056407344688888;0.08;800;390.86218629344063
407.0;0.03724665601294692;0.08;800;1032.6148122390962
638.0;0.035147577999394684;0.08;800;970.2500548282784
35.0;0.06395899648494885;0.08;800;141.8889914682959
284.0;0.0055998645167684045;0.08;800;336.9355192770118
582.0;0.01653218721433049;0.08;800;631.7162602572078
2.0;0.04357242753415903;0.08;800;413.8901574804055
732.0;0.0024299283778397643;0.08;800;754.9701129557193
81.0;0.061609934601540975;0.08;800;312.6171826786283
496.0;0.016708521795035004;0.08;800;653.9456565284656
37.0;0.01178604652873227;0.08;800;148.4134978361062
368.0;0.0578468240764881;0.08;800;2603.012720409555
285.0;0.03605314316365856;0.08;800;625.8103623260647
253.0;0.007385291044471055;0.08;800;440.76752451998345
581.0;0.02735990010846724;0.08;800;1603.2217028858042
556.0;0.05609681773120745;0.08;800;1086.2832180131034
451.0;0.06981209415730077;0.08;800;1110.9337260689636
129.0;0.006915205585185561;0.08;800;194.36943839675914
367.0;0.06451253578304215;0.08;800;1128.6083029031722
0.0;0.035698523824191745;0.08;800;337.4581457100843
134.0;0.006306243177619466;0.08;800;193.61291675803687
401.0;0.05465175403030657;0.08;800;821.4930185034001
245.0;0.05125770909891609;0.08;800;729.539124112054
188.0;0.04810182497285721;0.08;800;642.7065514684191
119.0;0.002722125399964877;0.08;800;144.73225140586797
493.0;0.0055167643107340856;0.08;800;545.1499730293693
232.0;0.047090934859094116;0.08;800;677.150607223016
439.0;0.001680147564650776;0.08;800;467.84937517687547
296.0;0.018894692981482667;0.08;800;474.61153275395577
230.0;0.0029199810757193014;0.08;800;268.96061547784717
556.0;0.005248095982710846;0.08;800;605.6102513245647
527.0;0.01526252789757111;0.08;800;671.2766762157395
446.0;0.023811764487549444;0.08;800;671.0926097008053
730.0;0.013305618475872829;0.08;800;855.7780114524263
508.0;0.02817046317679424;0.08;800;598.6434317399999
571.0;0.06179638845156697;0.08;800;1155.161260032663
152.0;0.04174720619691026;0.08;800;719.1376106004526
591.0;0.0369872256418085;0.08;800;940.6402439920159
332.0;0.015596479048030569;0.08;800;479.4335164410328
435.0;0.023308681877809642;0.08;800;655.3369697909344
340.0;0.02100902233244031;0.08;800;538.5982881085583
359.0;0.009753023882741943;0.08;800;451.19533476355934
412.0;0.028676887846211037;0.08;800;1733.5526010652295
339.0;0.06340919671293402;0.08;800;806.7195543958188
118.0;0.009445241097801822;0.08;800;207.28586409752074
446.0;0.017330508204351325;0.08;800;609.825294055733
176.0;0.05549790788899018;0.08;800;700.6217232746246
351.0;0.042959041016236175;0.08;800;653.3156679181959
100.0;0.017535395003426216;0.08;800;265.7620889673883
688.0;0.06332428348899169;0.08;800;899.4502930353316
599.0;0.006684545151417557;0.08;800;662.1890053163494
461.0;0.00980328615479846;0.08;800;553.6704640213098
202.0;0.021888407235242064;0.08;800;632.6463173871848
721.0;0.006110029912057241;0.08;800;778.7581127586774
143.0;0.011929958273137857;0.08;800;255.773895555972
450.0;0.006600113949227626;0.08;800;512.3908771620487
617.0;0.0064297435147393405;0.08;800;677.7803654448312
236.0;0.06645045347411359;0.08;800;864.1561366907962
33.0;0.006874672563161192;0.08;800;97.98627973956283
83.0;0.055755140970723836;0.08;800;176.52925675020884
410.0;0.012885721176480328;0.08;800;603.9384357317105
161.0;0.029866284039055325;0.08;800;396.06885157200713
560.0;0.06356692899732867;0.08;800;1160.8981798117482
634.0;0.022935496867968173;0.08;800;850.8092518929027
638.0;0.04099477929004424;0.08;800;1025.5236486287877
298.0;0.021221777433843028;0.08;800;498.6094620821182
232.0;0.031654795668799;0.08;800;531.2327834571569
184.0;0.06686652629359023;0.08;800;816.0892730533078
616.0;0.013327829052910651;0.08;800;734.3096106151303
745.0;0.032308869379041524;0.08;800;1050.41574224008
172.0;0.0469698198084294;0.08;800;319.3849177866351
267.0;0.04408915337141567;0.08;800;683.7747668199918
249.0;0.039446608031690485;0.08;800;621.8887857235708
390.0;0.04153204107195835;0.08;800;980.2871408860553
544.0;0.003605539613227472;0.08;800;578.0831659638393
99.0;0.027086286655064892;0.08;800;355.0466677503282
459.0;0.06166931711571135;0.08;800;1041.9600546948197
114.0;0.057710698376601324;0.08;800;740.8036066966008
738.0;0.0555088588847552;0.08;800;867.7085240759793
250.0;0.05060780346159535;0.08;800;728.3955661224611
52.0;0.011031631531132392;0.08;800;156.28201286379453
189.0;0.019001442720840027;0.08;800;371.3873086224794
93.0;0.020574847213625427;0.08;800;287.49403071040086
659.0;0.000718273208301189;0.08;800;661.3447727924787
692.0;0.0336449502816117;0.08;800;1010.0457150120757
571.0;0.003936513114702415;0.08;800;608.2118584732818
669.0;0.0657203313357226;0.08;800;942.1153986029276
292.0;0.06411276339553049;0.08;800;446.13918987303583
319.0;0.01333982171820772;0.08;800;445.10133470221746
683.0;0.04939434648479029;0.08;800;1149.9247573207224
638.0;0.06937364199229798;0.08;800;1293.7890377531935
367.0;0.06586688032826761;0.08;800;1152.9656765895982
404.0;0.054063718139101234;0.08;800;774.2230497512836
409.0;0.009832038120196288;0.08;800;549.0427864231331
459.0;0.06971129876445017;0.08;800;1117.9809072203482
525.0;0.02486055604767264;0.08;800;603.141636477306
36.0;0.052971889473113085;0.08;800;536.7432711893389
505.0;0.05432846690156184;0.08;800;1018.5669976204636
135.0;0.04901899788664557;0.08;800;737.1210366303377
727.0;0.024279637681725388;0.08;800;956.5154150053503
202.0;0.007218526845504001;0.08;800;251.4380947624474
166.0;0.0020444999678920685;0.08;800;185.3266581964837
683.0;0.038083343389051005;0.08;800;1043.0018450566986
446.0;0.03302197075363862;0.08;800;758.1566895341458
319.0;0.03887504181604196;0.08;800;686.4857702870455
282.0;0.012117090966461628;0.08;800;396.5428609059616
731.0;0.03699762844335517;0.08;800;1080.738581675036
131.0;0.031047337304313763;0.08;800;159.3019534289063
260.0;0.004170565758640397;0.08;800;365.63744605555013
637.0;0.051606714945011095;0.08;800;1124.8382763751904
501.0;0.011587821484211063;0.08;800;610.5396764902473
330.0;0.041312153513287125;0.08;800;432.64384704929273
657.0;0.01167975568447538;0.08;800;1092.464807197366
327.0;0.007687840847773649;0.08;800;399.6731595340043
720.0;0.04907647497056738;0.08;800;1183.9199178967729
325.0;0.02351393957011049;0.08;800;547.2772707562547
178.0;0.008330952759980716;0.08;800;256.7524964400978
302.0;0.046631215401734635;0.08;800;742.8048791925972
539.0;0.0497439354454702;0.08;800;1009.2294217660292
624.0;0.0295796566338321;0.08;800;903.6164941596153
187.0;0.0088123847444455;0.08;800;195.05991825917167
309.0;0.06916456366076637;0.08;800;511.0856208904979
474.0;0.04960343524873799;0.08;800;2332.718149027828
445.0;0.06809806725458524;0.08;800;1088.7310297575943
294.0;0.03763654263111782;0.08;800;649.7782374919568
21.0;0.02728156269544734;0.08;800;278.89261216006355
220.0;0.06564030824371613;0.08;800;840.4978338278478
211.0;0.06808584684202533;0.08;800;854.6155101976642
342.0;0.01583167966197705;0.08;800;491.65686784466914
259.0;0.06758573539802942;0.08;800;897.8879567175729
180.0;0.005428198419254661;0.08;800;231.3127596572144
569.0;0.03728270988510722;0.08;800;921.4334565439192
329.0;0.024787481663150986;0.08;800;563.3160641617667
400.0;0.04846751276426359;0.08;800;1220.0295082751888
684.0;0.051475446417382095;0.08;800;1170.5973949835136
422.0;0.06210048462050907;0.08;800;2658.125946149152
347.0;0.04451261764704075;0.08;800;633.2804528027277
287.0;0.0005043293491806777;0.08;800;291.76742533780487
62.0;0.06214265883951305;0.08;800;116.44075601350856
641.0;0.003015718016949115;0.08;800;669.507582414219
254.0;0.03654339604639269;0.08;800;599.4447228265501
300.0;0.007814021347461795;0.08;800;373.8659437975563
108.0;0.019292105618143988;0.08;800;290.36827440831553
663.0;0.016641721934658474;0.08;800;820.3141974483269
57.0;0.04005530690272157;0.08;800;435.6428161514273
304.0;0.02737756034285016;0.08;800;562.8000779209626
248.0;0.06127554004605445;0.08;800;827.2376800553521
72.0;0.04507413858302053;0.08;800;498.08583202529314
742.0;0.024658243287139947;0.08;800;975.0943737933336
564.0;0.04310436489823593;0.08;800;971.4655613830242
130.0;0.04898022150227739;0.08;800;625.9419630937039
312.0;0.06259791799614088;0.08;800;480.3470980442767
529.0;0.054583964569326106;0.08;800;1044.9822170738394
486.0;0.04316530191408279;0.08;800;2275.9308050781688
653.0;0.013052157413184964;0.08;800;1130.724275819051
466.0;0.05157716474637322;0.08;800;2396.75258429042
493.0;0.005654466769576528;0.08;800;546.4516743728069
598.0;0.05337763122233645;0.08;800;1102.5787479447474
234.0;0.06334612447791342;0.08;800;832.8109146897156
174.0;0.0412850589915828;0.08;800;1196.3032670169828
331.0;0.00416501827449349;0.08;800;370.37191774878715
455.0;0.01943660784669644;0.08;800;638.7342539748216
736.0;0.005578233239390724;0.08;800;788.7310388119606
652.0;0.06661398754574208;0.08;800;1281.7020242699002
282.0;0.04321010970117658;0.08;800;690.4651670052225
669.0;0.05395370146819961;0.08;800;1179.0243399788912
608.0;0.036507708634754006;0.08;800;953.1073697243294
296.0;0.03122323829435613;0.08;800;591.1532715965478
108.0;0.014184191336962254;0.08;800;242.08316070830415
378.0;0.009380101914705384;0.08;800;455.5703841928793
570.0;0.013014481646901048;0.08;800;693.0258950081558
521.0;0.05590082456345765;0.08;800;1049.4304945983658
473.0;0.018883411821857973;0.08;800;651.5048919520233
111.0;0.05435227808395554;0.08;800;528.5812753950067
518.0;0.04865416428856603;0.08;800;977.9278150198137
160.0;0.039014353981248834;0.08;800;742.3480503192305
524.0;0.022385084920762795;0.08;800;735.6062077559701
148.0;0.018528253920630875;0.08;800;323.1475843117236
741.0;0.01651013116749433;0.08;800;897.0702699263237
355.0;0.03411223962503439;0.08;800;578.6624084604325
542.0;0.0449981019102382;0.08;800;967.3670573574827
479.0;0.0034012656534911628;0.08;800;511.1521642224518
633.0;0.048941318400903766;0.08;800;1095.6422828437442
474.0;0.013462249372722605;0.08;800;601.2586433203468
187.0;0.02654742494133784;0.08;800;616.0188468990926
401.0;0.031662668613758334;0.08;800;1357.218586323276
96.0;0.06761745036993665;0.08;800;880.362339521067
669.0;0.05587387929473368;0.08;800;1197.175780973118
169.0;0.03548042579164359;0.08;800;742.5116372462613
39.0;0.03656029148204383;0.08;800;384.6044353797606
653.0;0.059544481516175564;0.08;800;1215.8739837724072
261.0;0.048178966972483486;0.08;800;716.4357747908863
208.0;0.05014173771145649;0.08;800;681.9898465863979
733.0;0.05151513237305325;0.08;800;1219.9725463224718
514.0;0.055478992845009206;0.08;800;1038.4429193638714
601.0;0.0018327438345117641;0.08;800;618.3249274676398
606.0;0.06903639203233937;0.08;800;1258.601013881705
530.0;0.059207238769003925;0.08;800;1089.6860280833948
582.0;0.050236607730752066;0.08;800;1056.8866528787983
358.0;0.0065397508014512365;0.08;800;419.82026432611815
538.0;0.04803853804785806;0.08;800;992.1083001664017
159.0;0.008229191782910707;0.08;800;236.79054992385483
540.0;0.05514263155176384;0.08;800;1061.2632960588237
61.0;0.0064560295079771094;0.08;800;122.02884693890765
467.0;0.0596397490322446;0.08;800;1030.7745476018088
631.0;0.04528268831556175;0.08;800;1059.0572526470062
676.0;0.06629160873916777;0.08;800;833.2188867552858
473.0;0.06042946249636325;0.08;800;1044.2397089781211
548.0;0.045243160854856065;0.08;800;975.6835995609542
433.0;0.05262865392085421;0.08;800;1042.8281111889846
406.0;0.05036354223620627;0.08;800;1266.8865571900267
245.0;0.06475128726725225;0.08;800;857.0939185373354
279.0;0.033837998489859834;0.08;800;598.8705997246448
738.0;0.017732417111306357;0.08;800;905.6245389531796
584.0;0.046183146894235014;0.08;800;1020.5692875912036
279.0;0.00753332954947172;0.08;800;350.21256423115614
522.0;0.024613107672865314;0.08;800;754.6677068315953
46.0;0.048711963951500466;0.08;800;506.47419523353415
151.0;0.06870436546418658;0.08;800;800.4623667329557
679.0;0.00923614713164347;0.08;800;990.7757325057692
690.0;0.002995879645848898;0.08;800;797.8457012689764
298.0;0.017615894182052037;0.08;800;464.5230477029381
551.0;0.036384624309082465;0.08;800;1769.683144391167
399.0;0.006590414755533027;0.08;800;472.5027690569351
250.0;0.06273482879039945;0.08;800;843.0323365556462
69.0;0.02800361368449113;0.08;800;333.7181601594952
396.0;0.04979938362538802;0.08;800;1216.5726612734165
224.0;0.05096010055228418;0.08;800;705.725830520743
689.0;0.05549770123748479;0.08;800;1213.6197697979435
28.0;0.05537512619581597;0.08;800;551.4610679290494
435.0;0.007948488534583721;0.08;800;571.2713613586336
620.0;0.06949761945016808;0.08;800;1276.9609966624384
719.0;0.03994591368705031;0.08;800;1096.6087220836864
219.0;0.04461440110293608;0.08;800;640.7399336260543
419.0;0.06108700632070493;0.08;800;2704.032953454612
684.0;0.0465751162674222;0.08;800;1124.274574075942
730.0;0.056521708450929416;0.08;800;923.8120860601073
41.0;0.0020905507859027713;0.08;800;60.76197657913892
160.0;0.04780477501443695;0.08;800;830.3284647989357
699.0;0.007895338967031639;0.08;800;773.6346392553502
83.0;0.035863614085158695;0.08;800;422.01874394700445
663.0;0.06111691711346005;0.08;800;1240.7382174735385
568.0;0.06023869780877888;0.08;800;1137.436410386386
71.0;0.044677619112516206;0.08;800;493.33753347061486
656.0;0.046404085361351634;0.08;800;1094.6578189208572
276.0;0.0388801074084743;0.08;800;643.5336553323077
369.0;0.0043161834178811155;0.08;800;409.80088184923017
112.0;0.0493195085746494;0.08;800;410.8910749282276
99.0;0.0032303363245672016;0.08;800;129.5363692761338
258.0;0.05102353967879539;0.08;800;740.3255205836548
427.0;0.060018322056285024;0.08;800;2671.123925956251
560.0;0.05324936742005422;0.08;800;1063.3662702217723
472.0;0.025094591188085314;0.08;800;709.2191705009703
637.0;0.005640292586529932;0.08;800;656.7863691989322
27.0;0.02808853237468176;0.08;800;292.5208965378668
356.0;0.02106771139435633;0.08;800;413.9097224164415
85.0;0.03387472724225128;0.08;800;405.21779662100136
47.0;0.014564926728413634;0.08;800;184.68225236369383
149.0;0.008100501042123398;0.08;800;225.57403635119223
580.0;0.06151734089596263;0.08;800;1161.5234234895345
624.0;0.0653015781342075;0.08;800;1241.295818102664
693.0;0.02830306583050465;0.08;800;960.5488812957608
222.0;0.020912782562903538;0.08;800;261.2586074696444
27.0;0.052217486145471545;0.08;800;520.6118965331422
544.0;0.0441044432811078;0.08;800;960.9193023363116
558.0;0.03160825268067076;0.08;800;1744.2447689606104
152.0;0.0687312571837331;0.08;800;801.71657415783
168.0;0.013692133373488936;0.08;800;297.4317367795906
265.0;0.012685633678970895;0.08;800;384.91729516731203
13.0;0.0667815969434103;0.08;800;644.2864359060572
115.0;0.021280567104660118;0.08;800;316.16520084035193
419.0;0.029600003724533325;0.08;800;927.2904034054126
201.0;0.017664883865444556;0.08;800;443.5648297990149
403.0;0.03301964817283303;0.08;800;1829.8402949808576
101.0;0.05153280578955624;0.08;800;288.3964247162538
429.0;0.040099968163129836;0.08;800;808.0649990460661
613.0;0.03742606309823402;0.08;800;966.7885744676064
435.0;0.020899173197497515;0.08;800;632.5598842359441
261.0;0.003452700265330479;0.08;800;348.8437693479406
44.0;0.05383777124813662;0.08;800;552.9284516086364
446.0;0.05092758294931336;0.08;800;1279.8119911418698
474.0;0.00014394213546788603;0.08;800;475.36068500657797
571.0;0.014228717946942068;0.08;800;705.5040707524432
296.0;0.05666551529636968;0.08;800;831.6591160965831
621.0;0.0484987898448925;0.08;800;1079.4590604037683
690.0;0.025138588079783458;0.08;800;927.6350731181932
705.0;0.06398705154356989;0.08;800;729.9297922963538
31.0;0.012783291294879123;0.08;800;151.8404526104923
96.0;0.05847678424991036;0.08;800;471.99873415899816
372.0;0.05785280051221212;0.08;800;1064.5026083173814
346.0;0.03692653607890636;0.08;800;495.4572230132692
740.0;0.04645935198902368;0.08;800;1179.180254352241
88.0;0.02850408427528055;0.08;800;357.44910865422685
521.0;0.028210055483218463;0.08;800;525.8878473002311
196.0;0.023314627597072826;0.08;800;610.4216786821818
325.0;0.04019857328447292;0.08;800;420.6963114234115
257.0;0.03096612929812336;0.08;800;549.7228202551602
205.0;0.058978904312670874;0.08;800;762.527582467677
166.0;0.0027557415687474666;0.08;800;192.05002504936985
360.0;0.0295710989703117;0.08;800;577.8660516964387
220.0;0.03605510985761222;0.08;800;560.8289534840081
315.0;0.057026799839966474;0.08;800;461.9149287239905
133.0;0.06355742486337794;0.08;800;1755.802580259168
227.0;0.018807045786117933;0.08;800;264.8494958343317
512.0;0.04650208811386345;0.08;800;951.5842389403508
637.0;0.024542470073543918;0.08;800;868.9999696052107
684.0;0.06999501926333475;0.08;800;801.6231638694096
226.0;0.05924306538150585;0.08;800;786.0246970513755
663.0;0.0007285516317883687;0.08;800;665.9397927090347
474.0;0.03626048801992187;0.08;800;508.8746976152864
561.0;0.03470983279972255;0.08;800;1694.6385712884635
120.0;0.02280629978129839;0.08;800;335.5879518326135
51.0;0.030185652842927933;0.08;800;336.344976324198
407.0;0.01894610375266911;0.08;800;694.8033440108674
641.0;0.03622121929417147;0.08;800;983.3991859878032
586.0;0.05690408526277067;0.08;800;1123.9143179889709
504.0;0.05647808130542242;0.08;800;1037.8873025801588
468.0;0.007241357564222018;0.08;800;536.452553054591
527.0;0.025976194949609056;0.08;800;551.9929566319856
392.0;0.02890220620789165;0.08;800;760.8239596906407
248.0;0.05643929994961708;0.08;800;781.5207024237311
175.0;0.049936920626249166;0.08;800;364.89093356526604
404.0;0.024199009192925336;0.08;800;772.3006064568575
23.0;0.01272981395986373;0.08;800;143.33493136259182
299.0;0.06698455272781458;0.08;800;459.0274009582772
376.0;0.03881077407127441;0.08;800;779.7930590618422
165.0;0.01349676453701265;0.08;800;292.5849151683803
437.0;0.02097487284579434;0.08;800;635.2754730112937
487.0;0.018834841225644453;0.08;800;665.0457541060172
618.0;0.03533980326994006;0.08;800;952.0671603107428
66.0;0.039394134433899816;0.08;800;438.3927528036546
263.0;0.03536094627481093;0.08;800;597.2670251357878
689.0;0.06362000259337941;0.08;800;832.8602707436189
544.0;0.0290811679980536;0.08;800;858.798704632775
180.0;0.04286192879161998;0.08;800;319.077101305546
481.0;0.004144712972493725;0.08;800;520.1799717289833
178.0;0.03654582220521859;0.08;800;1230.4348512903118
211.0;0.058827152962424877;0.08;800;767.0930769538028
7.0;0.05216404819910822;0.08;800;500.1067476261695
645.0;0.015746615074560072;0.08;800;917.0146847486528
249.0;0.0419624752670985;0.08;800;645.671278699882
684.0;0.05645624499733792;0.08;800;1217.680883959835
557.0;0.03695250825168573;0.08;800;906.3120605031858
59.0;0.004238384797294034;0.08;800;99.06545148882057
414.0;0.05248288012775548;0.08;800;1308.9706104817567
218.0;0.0442048000610076;0.08;800;635.867974976705
414.0;0.018938570708853148;0.08;800;724.6465773630548
75.0;0.06383610528587225;0.08;800;307.73127943205054
748.0;0.050317878767341916;0.08;800;1223.6549079876831
386.0;0.034037805054114065;0.08;800;792.4989337645187
318.0;0.05053298088316897;0.08;800;439.9564353282106
229.0;0.024992976166699408;0.08;800;465.2586037038097
718.0;0.03513451837665207;0.08;800;1050.126602214492
14.0;0.044821098844539886;0.08;800;437.6938473774362
656.0;0.05793624873414008;0.08;800;1203.6713592838255
465.0;0.06948692963709659;0.08;800;1121.8599458594742
658.0;0.06391513013893763;0.08;800;1262.189725203378
245.0;0.02118094157721504;0.08;800;445.22344072941394
305.0;0.05455706423831967;0.08;800;435.7556410192653
561.0;0.031553320735156966;0.08;800;1746.59976316297
54.0;0.05317871071068176;0.08;800;556.6983523480742
364.0;0.009237590510975821;0.08;800;451.3229431002545
428.0;0.052918973401856736;0.08;800;900.5650805830539
226.0;0.06529388905429337;0.08;800;843.2231332302362
524.0;0.019166194096977708;0.08;800;705.1780327987303
494.0;0.02351590499817672;0.08;800;716.2958499477644
32.0;0.05386006896104125;0.08;800;541.1392318887235
484.0;0.00021630798784331046;0.08;800;486.0447594090826
77.0;0.03486067562038965;0.08;800;406.5379666395433
270.0;0.06609521737802472;0.08;800;894.7980898744679
667.0;0.0617582265041835;0.08;800;1250.8005151440475
83.0;0.022773067691539296;0.08;800;298.27380888812087
374.0;0.048251797086098426;0.08;800;603.2600675334136
52.0;0.05078138740377825;0.08;800;532.0364551279155
239.0;0.02508580730821949;0.08;800;476.13613648459886
423.0;0.0632102597191488;0.08;800;2548.923422708368
518.0;0.011837132078803244;0.08;800;629.8964095409273
460.0;0.05415230323869316;0.08;800;2400.8429809969684
48.0;0.012990098370193659;0.08;800;170.79539989344073
270.0;0.04114073163478648;0.08;800;658.9033361436362
530.0;0.051182512375366834;0.08;800;1013.8282894843428
610.0;0.03901202855292462;0.08;800;978.7807059107962
291.0;0.06092967341885989;0.08;800;866.968202828483
477.0;0.05230122685633524;0.08;800;2194.3567533042656
30.0;0.047182173184959805;0.08;800;476.01308311742577
7.0;0.0396356719989472;0.08;800;381.6760074060478
215.0;0.0017339665250282012;0.08;800;227.55998992400825
712.0;0.04933306027823326;0.08;800;1178.345418810139
743.0;0.06608749534201315;0.08;800;2442.716443308187
664.0;0.018779836980661564;0.08;800;841.5257989781932
222.0;0.05272612698766253;0.08;800;720.4200784143742
747.0;0.05354664417745;0.08;800;926.5258562949472
746.0;0.051244421628322274;0.08;800;1230.4135176525285
436.0;0.015014129839210816;0.08;800;691.7198079831105
555.0;0.03738469325563555;0.08;800;908.3975053455226
96.0;0.05017500696390896;0.08;800;180.17916331026439
19.0;0.06569427213300773;0.08;800;640.0079544733215
490.0;0.02736593694426873;0.08;800;748.6902019341728
540.0;0.02440626952396516;0.08;800;544.240079186697
285.0;0.020521455981722742;0.08;800;478.9893233952253
697.0;0.025891539682395284;0.08;800;941.7527246176828
54.0;0.007090251185385831;0.08;800;121.02414445545229
169.0;0.05412649532155333;0.08;800;680.6577602746438
712.0;0.044151117668554216;0.08;800;1129.3605153208432
95.0;0.06705109813752236;0.08;800;811.5359495406842
294.0;0.06070802213279184;0.08;800;867.8729332212813
118.0;0.058302554602746574;0.08;800;889.5839711972963
750.0;0.034181893500246134;0.08;800;1073.1214392578258
274.0;0.035277016977785014;0.08;800;607.4736414910021
535.0;0.03910172630382787;0.08;800;1882.9639872309451
451.0;0.03936601577211301;0.08;800;553.5302845665828
627.0;0.014371640715383945;0.08;800;1000.0395932086212
688.0;0.06207948684423612;0.08;800;935.6638385979704
349.0;0.0073961372535875656;0.08;800;418.91568545816324
653.0;0.06100277406939804;0.08;800;1229.65922327802
563.0;0.039288082195330934;0.08;800;934.3902409924636
660.0;0.03784546146021352;0.08;800;1017.7531471833985
202.0;0.06492281132507205;0.08;800;815.7153354559067
647.0;0.0573015222785358;0.08;800;1188.6712900989976
603.0;0.014121728529212754;0.08;800;672.6346344224041
131.0;0.017892443341040006;0.08;800;300.1372669028506
139.0;0.05658069073925695;0.08;800;2799.472273746522
552.0;0.004378977722822139;0.08;800;593.3944764138373
658.0;0.015184311510995684;0.08;800;801.5372967134425
258.0;0.04787276710472622;0.08;800;710.5412674409778
621.0;0.0288544112783959;0.08;800;893.7607498146762
275.0;0.057001266214618464;0.08;800;813.8329695267893
246.0;0.013188669483455042;0.08;800;576.8249173752223
388.0;0.0020899099251951306;0.08;800;406.39712690190004
648.0;0.00809517392054845;0.08;800;766.4906990416971
653.0;0.05596146603644827;0.08;800;1182.0037384425466
444.0;0.003851096700857395;0.08;800;480.40441711320506
42.0;0.012336074864659948;0.08;800;158.6129156956304
428.0;0.03805846189252632;0.08;800;787.7666402700518
240.0;0.04875190909361783;0.08;800;700.8517966619693
310.0;0.0612476654114785;0.08;800;467.4995154995497
451.0;0.01736628972857198;0.08;800;615.1635368041907
435.0;0.05351315560922473;0.08;800;1782.8948616126727
480.0;0.04883517471004962;0.08;800;2301.237759588579
50.0;0.030236961704606883;0.08;800;335.8299989936488
15.0;0.02054103361079577;0.08;800;209.17439072285245
646.0;0.01319419673577922;0.08;800;1139.6330685551407
573.0;0.043191220985253784;0.08;800;981.2866119736036
300.0;0.02258403978397578;0.08;800;513.4869280779233
68.0;0.02049527961451092;0.08;800;261.74187819597154
530.0;0.054714954618360526;0.08;800;1047.2204660073635
691.0;0.03599016248812674;0.08;800;1031.2150060002625
319.0;0.06258614723754828;0.08;800;519.4040558657318
46.0;0.022927069634269808;0.08;800;262.7295892527524
186.0;0.043498570926441264;0.08;800;310.13194042164247
12.0;0.03221956479900296;0.08;800;316.5715460449753
377.0;0.05256332544225259;0.08;800;1030.795424232512
230.0;0.0063743873664295425;0.08;800;341.7261753620155
202.0;0.05436478518510469;0.08;800;715.9103143547951
40.0;0.06441746207322765;0.08;800;134.77587344248965
606.0;0.04978768881140192;0.08;800;1076.6430223341824
436.0;0.049368159097511084;0.08;800;687.1140713188737
438.0;0.02592337599140154;0.08;800;683.0536732467189
737.0;0.026656283082501585;0.08;800;988.9818439788879
354.0;0.011619551797927029;0.08;800;463.83962314580424
170.0;0.007860511651686818;0.08;800;244.30541664339543
750.0;0.05279250579111156;0.08;800;924.2430729195787
290.0;0.0617927659048844;0.08;800;874.1270160988713
633.0;0.0449955936829892;0.08;800;1058.3433470852967
475.0;0.0639064513567827;0.08;800;1079.1076846756666
563.0;0.02360308282597311;0.08;800;722.9048714737787
490.0;0.06674856119383979;0.08;800;1120.9741489653666
484.0;0.0036076487367373592;0.08;800;518.1031035083786
12.0;0.0237881161057525;0.08;800;236.8690615476786
517.0;0.02029122534506261;0.08;800;708.8129531868767
469.0;0.05990061521648071;0.08;800;1035.240515641391
661.0;0.04891385825454355;0.08;800;1123.3827020802003
673.0;0.06716998054537816;0.08;800;842.5199653147909
42.0;0.01935587409629548;0.08;800;224.9710778322813
664.0;0.0010622811598063355;0.08;800;668.9192821119142
496.0;0.05166550346350802;0.08;800;984.3940042405417
444.0;0.05436928205206905;0.08;800;2320.4740184403877
428.0;0.05633781248766745;0.08;800;1929.5015527240664
689.0;0.04119764366883378;0.08;800;1078.4413256014861
189.0;0.012566534265589131;0.08;800;270.1925575890657
212.0;0.042623772124630095;0.08;800;614.9225178941288
